Origin,Destination,Distance_km,Carrier,Weather,Traffic,Month,Is_Festival_Season,Delayed,Delay_Hours
Mumbai,Jaipur,1528,Blue Dart,Heavy Rain (Monsoon),Jam (Gridlock),9,0,1,16.37
Mumbai,Ahmedabad,636,Blue Dart,Heavy Rain (Monsoon),High,2,0,1,8.49
Kolkata,Hyderabad,1945,Blue Dart,Rain,Medium,11,1,0,0.0
Hyderabad,Pune,298,Ecom Express,Storm,Low,11,1,0,0.0
Lucknow,Mumbai,2255,Blue Dart,Fog,Jam (Gridlock),1,0,0,0.0
Delhi,Pune,677,DTDC,Clear,High,6,0,0,0.0
Delhi,Ahmedabad,1147,India Post,Clear,High,7,0,0,0.0
Lucknow,Kolkata,965,Ecom Express,Clear,High,10,1,0,0.0
Ahmedabad,Bangalore,518,India Post,Clear,Medium,4,0,0,0.0
Chennai,Jaipur,553,Xpressbees,Fog,Low,7,0,0,0.0
Jaipur,Pune,2055,India Post,Heavy Rain (Monsoon),Medium,9,0,0,0.0
Lucknow,Kolkata,2011,Blue Dart,Clear,Low,10,1,0,0.0
Mumbai,Kolkata,169,DTDC,Clear,High,2,0,0,0.0
Lucknow,Hyderabad,1379,India Post,Clear,Low,2,0,0,0.0
Hyderabad,Lucknow,2294,Delhivery,Heavy Rain (Monsoon),Low,6,0,1,14.65
Bangalore,Kolkata,2359,Delhivery,Fog,Medium,12,0,0,0.0
Chennai,Jaipur,1091,Blue Dart,Fog,Medium,12,0,0,0.0
Kolkata,Pune,616,India Post,Clear,Low,1,0,0,0.0
Ahmedabad,Hyderabad,1112,Shadowfax,Clear,High,12,0,0,0.0
Mumbai,Chennai,1594,Ecom Express,Heavy Rain (Monsoon),High,10,1,1,42.68
Chennai,Bangalore,1734,India Post,Clear,Low,5,0,0,0.0
Pune,Mumbai,1877,Blue Dart,Heavy Rain (Monsoon),Medium,9,0,1,8.86
Chennai,Ahmedabad,1551,Blue Dart,Clear,Low,4,0,0,0.0
Kolkata,Jaipur,2006,Ecom Express,Heavy Rain (Monsoon),High,5,0,1,8.07
Hyderabad,Ahmedabad,2414,DTDC,Fog,High,5,0,0,0.0
Ahmedabad,Delhi,1642,DTDC,Heavy Rain (Monsoon),High,7,0,1,20.64
Ahmedabad,Hyderabad,381,Ecom Express,Fog,Low,12,0,0,0.0
Pune,Kolkata,567,DTDC,Heavy Rain (Monsoon),Low,8,0,0,0.0
Jaipur,Hyderabad,76,Shadowfax,Clear,High,3,0,1,0.0
Delhi,Bangalore,225,DTDC,Rain,Jam (Gridlock),12,0,1,7.53
Delhi,Chennai,1485,Ecom Express,Fog,Jam (Gridlock),1,0,1,13.14
Mumbai,Ahmedabad,1759,Shadowfax,Clear,Medium,5,0,0,0.0
Ahmedabad,Lucknow,1139,India Post,Fog,Low,12,0,0,0.0
Hyderabad,Delhi,2254,Delhivery,Rain,High,6,0,0,0.0
Hyderabad,Lucknow,648,Blue Dart,Rain,Low,8,0,0,0.0
Kolkata,Ahmedabad,1748,Ecom Express,Heavy Rain (Monsoon),Medium,12,0,0,0.0
Pune,Jaipur,458,Blue Dart,Clear,Medium,4,0,0,0.0
Kolkata,Chennai,1408,Xpressbees,Storm,Medium,6,0,0,0.0
Delhi,Hyderabad,2495,Blue Dart,Clear,High,6,0,0,0.0
Pune,Kolkata,770,Xpressbees,Fog,Low,8,0,0,0.0
Delhi,Jaipur,1451,Blue Dart,Heavy Rain (Monsoon),Medium,3,0,0,0.0
Bangalore,Jaipur,1205,Shadowfax,Heavy Rain (Monsoon),Jam (Gridlock),6,0,0,0.0
Kolkata,Hyderabad,391,Delhivery,Heavy Rain (Monsoon),Medium,9,0,1,6.4
Lucknow,Hyderabad,1052,Blue Dart,Clear,High,6,0,0,0.0
Ahmedabad,Bangalore,853,DTDC,Rain,Medium,9,0,0,0.0
Mumbai,Bangalore,1483,DTDC,Clear,Medium,5,0,0,0.0
Ahmedabad,Kolkata,1232,Ecom Express,Rain,Low,7,0,0,0.0
Lucknow,Hyderabad,2225,Shadowfax,Storm,Medium,11,1,0,0.0
Delhi,Ahmedabad,1801,Shadowfax,Clear,High,6,0,0,0.0
Bangalore,Delhi,2434,Shadowfax,Clear,Jam (Gridlock),3,0,1,2.97
Delhi,Bangalore,1008,Ecom Express,Clear,Jam (Gridlock),6,0,1,2.49
Jaipur,Pune,802,India Post,Clear,High,10,1,0,0.0
Bangalore,Mumbai,712,Xpressbees,Clear,Jam (Gridlock),8,0,1,3.03
Hyderabad,Ahmedabad,2060,India Post,Rain,Medium,9,0,0,0.0
Delhi,Mumbai,2056,India Post,Heavy Rain (Monsoon),Jam (Gridlock),9,0,1,9.79
Mumbai,Bangalore,496,Blue Dart,Clear,Jam (Gridlock),10,1,1,41.21
Jaipur,Hyderabad,2122,Ecom Express,Clear,Medium,4,0,1,0.0
Jaipur,Chennai,1287,India Post,Fog,Medium,1,0,0,0.0
Hyderabad,Lucknow,1683,Shadowfax,Clear,Medium,2,0,0,0.0
Lucknow,Chennai,2390,DTDC,Clear,Medium,6,0,1,0.0
Delhi,Jaipur,2007,Shadowfax,Heavy Rain (Monsoon),Medium,7,0,0,0.0
Kolkata,Chennai,2482,Delhivery,Clear,Medium,1,0,0,0.0
Pune,Chennai,1701,India Post,Rain,Low,6,0,0,0.0
Kolkata,Delhi,364,Ecom Express,Storm,Medium,2,0,0,0.0
Mumbai,Kolkata,1203,Ecom Express,Storm,High,4,0,0,0.0
Delhi,Chennai,1861,Blue Dart,Clear,Jam (Gridlock),5,0,1,4.2
Jaipur,Kolkata,1518,DTDC,Fog,Low,2,0,0,0.0
Kolkata,Delhi,1355,Delhivery,Heavy Rain (Monsoon),Medium,9,0,0,0.0
Lucknow,Kolkata,875,DTDC,Clear,Medium,4,0,0,0.0
Lucknow,Mumbai,2436,India Post,Clear,High,9,0,0,0.0
Delhi,Pune,1220,Xpressbees,Clear,Low,11,1,0,0.0
Bangalore,Ahmedabad,2234,Blue Dart,Heavy Rain (Monsoon),High,11,1,1,39.77
Kolkata,Jaipur,1664,India Post,Clear,Jam (Gridlock),1,0,1,2.7
Chennai,Kolkata,2353,Shadowfax,Storm,Medium,2,0,0,0.0
Ahmedabad,Bangalore,1983,India Post,Rain,Jam (Gridlock),2,0,1,7.29
Hyderabad,Lucknow,1829,Blue Dart,Rain,Medium,4,0,0,0.0
Chennai,Pune,1502,India Post,Rain,Medium,10,1,1,29.0
Bangalore,Pune,2354,India Post,Clear,Medium,12,0,0,0.0
Pune,Delhi,100,DTDC,Heavy Rain (Monsoon),Medium,7,0,1,5.16
Bangalore,Chennai,926,Delhivery,Heavy Rain (Monsoon),Medium,12,0,0,0.0
Lucknow,Chennai,1112,Ecom Express,Rain,Jam (Gridlock),12,0,1,5.5
Lucknow,Jaipur,1310,Shadowfax,Fog,High,2,0,0,0.0
Bangalore,Jaipur,706,India Post,Clear,Jam (Gridlock),3,0,0,0.0
Delhi,Jaipur,577,Xpressbees,Rain,Jam (Gridlock),7,0,1,5.5
Mumbai,Chennai,1585,Xpressbees,Rain,Medium,6,0,1,1.71
Kolkata,Bangalore,2155,Delhivery,Rain,High,7,0,1,2.98
Delhi,Jaipur,2054,Blue Dart,Clear,Medium,2,0,0,0.0
Pune,Chennai,1706,Xpressbees,Clear,High,11,1,0,0.0
Bangalore,Delhi,2403,Delhivery,Clear,High,8,0,0,0.0
Lucknow,Pune,477,India Post,Clear,Low,10,1,0,0.0
Jaipur,Chennai,1420,Delhivery,Clear,Jam (Gridlock),9,0,1,4.99
Delhi,Ahmedabad,2312,Shadowfax,Rain,High,5,0,1,1.98
Hyderabad,Jaipur,1948,DTDC,Clear,Jam (Gridlock),6,0,0,0.0
Delhi,Kolkata,1546,Xpressbees,Clear,High,12,0,0,0.0
Pune,Delhi,1870,Delhivery,Clear,High,5,0,0,0.0
Kolkata,Delhi,2418,Blue Dart,Heavy Rain (Monsoon),High,7,0,0,0.0
Jaipur,Pune,92,Blue Dart,Clear,Low,11,1,0,0.0
Lucknow,Bangalore,2490,Delhivery,Clear,Jam (Gridlock),4,0,1,5.84
Bangalore,Mumbai,2452,Blue Dart,Heavy Rain (Monsoon),High,9,0,0,0.0
Bangalore,Chennai,2398,Ecom Express,Fog,High,5,0,0,0.0
Delhi,Jaipur,1715,DTDC,Clear,Medium,7,0,0,0.0
Pune,Delhi,1497,India Post,Clear,Jam (Gridlock),2,0,1,2.35
Delhi,Chennai,1991,DTDC,Rain,Medium,9,0,0,0.0
Jaipur,Chennai,710,Ecom Express,Storm,Medium,12,0,0,0.0
Chennai,Bangalore,1829,India Post,Heavy Rain (Monsoon),Medium,9,0,1,23.38
Jaipur,Delhi,1240,Ecom Express,Storm,High,8,0,0,0.0
Jaipur,Pune,864,Blue Dart,Clear,Medium,5,0,0,0.0
Bangalore,Pune,1665,Blue Dart,Rain,Jam (Gridlock),7,0,1,4.07
Ahmedabad,Chennai,1136,Blue Dart,Rain,Medium,9,0,0,0.0
Hyderabad,Mumbai,403,Delhivery,Fog,Jam (Gridlock),1,0,0,0.0
Ahmedabad,Jaipur,351,DTDC,Clear,Medium,8,0,0,0.0
Mumbai,Jaipur,971,DTDC,Heavy Rain (Monsoon),High,9,0,1,9.98
Delhi,Hyderabad,96,Shadowfax,Clear,Low,1,0,0,0.0
Pune,Bangalore,2187,India Post,Clear,High,3,0,0,0.0
Bangalore,Hyderabad,1514,India Post,Clear,Medium,10,1,0,0.0
Jaipur,Pune,2132,DTDC,Heavy Rain (Monsoon),Low,12,0,1,18.14
Kolkata,Pune,2500,Ecom Express,Clear,Low,5,0,0,0.0
Pune,Kolkata,2253,Ecom Express,Clear,Medium,12,0,0,0.0
Chennai,Jaipur,860,India Post,Heavy Rain (Monsoon),Low,10,1,0,0.0
Kolkata,Bangalore,1622,Shadowfax,Clear,Jam (Gridlock),3,0,1,3.58
Mumbai,Lucknow,1011,India Post,Fog,Low,12,0,0,0.0
Kolkata,Ahmedabad,1492,Ecom Express,Clear,Low,4,0,0,0.0
Lucknow,Ahmedabad,1294,India Post,Fog,Low,12,0,0,0.0
Mumbai,Ahmedabad,1259,Shadowfax,Fog,Medium,1,0,0,0.0
Ahmedabad,Pune,544,Ecom Express,Clear,Medium,3,0,0,0.0
Delhi,Kolkata,1746,India Post,Clear,Jam (Gridlock),12,0,0,0.0
Mumbai,Kolkata,2272,Delhivery,Heavy Rain (Monsoon),Jam (Gridlock),11,1,1,48.93
Pune,Ahmedabad,2407,India Post,Clear,Low,8,0,0,0.0
Ahmedabad,Bangalore,1598,India Post,Storm,Jam (Gridlock),3,0,0,0.0
Jaipur,Delhi,1576,Blue Dart,Clear,High,11,1,0,0.0
Hyderabad,Pune,1586,Ecom Express,Rain,Medium,3,0,0,0.0
Bangalore,Lucknow,1393,Ecom Express,Heavy Rain (Monsoon),High,7,0,1,8.03
Pune,Lucknow,2347,Blue Dart,Clear,Medium,6,0,0,0.0
Mumbai,Hyderabad,1810,Shadowfax,Fog,Medium,1,0,0,0.0
Delhi,Kolkata,1528,Ecom Express,Clear,High,1,0,1,0.0
Delhi,Hyderabad,2224,Xpressbees,Fog,Jam (Gridlock),10,1,1,54.84
Chennai,Lucknow,530,DTDC,Clear,Medium,12,0,0,0.0
Jaipur,Pune,2085,Blue Dart,Clear,Low,5,0,0,0.0
Hyderabad,Lucknow,1296,DTDC,Clear,Medium,2,0,0,0.0
Kolkata,Hyderabad,1195,India Post,Clear,Medium,5,0,0,0.0
Kolkata,Hyderabad,1905,Xpressbees,Heavy Rain (Monsoon),Medium,7,0,0,0.0
Jaipur,Chennai,751,Ecom Express,Rain,Low,10,1,1,32.16
Bangalore,Delhi,681,India Post,Fog,Jam (Gridlock),12,0,1,10.91
Chennai,Lucknow,2274,Shadowfax,Clear,Low,6,0,0,0.0
Ahmedabad,Kolkata,502,DTDC,Fog,Medium,10,1,0,0.0
Ahmedabad,Jaipur,564,Delhivery,Clear,Low,1,0,0,0.0
Kolkata,Jaipur,2411,India Post,Clear,Low,2,0,0,0.0
Ahmedabad,Hyderabad,706,DTDC,Fog,Medium,2,0,0,0.0
Lucknow,Delhi,949,Xpressbees,Clear,High,1,0,0,0.0
Lucknow,Bangalore,1321,DTDC,Fog,Medium,6,0,0,0.0
Hyderabad,Chennai,2203,India Post,Clear,Medium,6,0,1,0.0
Chennai,Kolkata,2037,India Post,Clear,Medium,10,1,0,0.0
Chennai,Jaipur,736,India Post,Clear,Medium,1,0,0,0.0
Bangalore,Lucknow,1277,Xpressbees,Storm,Medium,10,1,0,0.0
Hyderabad,Jaipur,648,India Post,Heavy Rain (Monsoon),High,3,0,0,0.0
Lucknow,Pune,826,Shadowfax,Fog,Medium,12,0,0,0.0
Bangalore,Ahmedabad,2414,India Post,Clear,Jam (Gridlock),3,0,0,0.0
Kolkata,Delhi,1816,DTDC,Rain,Medium,8,0,0,0.0
Bangalore,Jaipur,265,Shadowfax,Clear,High,5,0,0,0.0
Lucknow,Mumbai,1828,Delhivery,Storm,Medium,6,0,0,0.0
Kolkata,Delhi,1687,DTDC,Clear,High,2,0,0,0.0
Mumbai,Kolkata,444,Blue Dart,Clear,High,8,0,0,0.0
Bangalore,Kolkata,2414,DTDC,Clear,Jam (Gridlock),1,0,0,0.0
Lucknow,Jaipur,686,India Post,Storm,Low,4,0,0,0.0
Kolkata,Lucknow,1247,Delhivery,Clear,Low,11,1,1,41.47
Ahmedabad,Delhi,2157,Ecom Express,Heavy Rain (Monsoon),Jam (Gridlock),8,0,1,21.62
Hyderabad,Chennai,2083,Ecom Express,Clear,Medium,6,0,0,0.0
Mumbai,Hyderabad,1363,Ecom Express,Heavy Rain (Monsoon),Medium,1,0,0,0.0
Mumbai,Hyderabad,2352,DTDC,Rain,Jam (Gridlock),11,1,1,50.79
Delhi,Pune,295,DTDC,Rain,High,10,1,0,0.0
Jaipur,Hyderabad,2192,Delhivery,Rain,Low,8,0,0,0.0
Kolkata,Lucknow,762,Delhivery,Heavy Rain (Monsoon),Medium,8,0,0,0.0
Delhi,Hyderabad,1309,DTDC,Clear,High,3,0,0,0.0
Kolkata,Lucknow,812,DTDC,Rain,Medium,6,0,0,0.0
Chennai,Mumbai,1055,Ecom Express,Storm,High,9,0,0,0.0
Chennai,Bangalore,746,Ecom Express,Clear,High,11,1,1,23.26
Hyderabad,Chennai,212,Ecom Express,Heavy Rain (Monsoon),Medium,6,0,0,0.0
Hyderabad,Chennai,1263,Delhivery,Clear,Medium,8,0,0,0.0
Kolkata,Hyderabad,903,DTDC,Clear,Low,3,0,0,0.0
Bangalore,Hyderabad,1801,India Post,Clear,Medium,11,1,0,0.0
Jaipur,Ahmedabad,1644,Shadowfax,Clear,Low,5,0,0,0.0
Delhi,Pune,2210,Ecom Express,Heavy Rain (Monsoon),High,4,0,1,5.43
Bangalore,Ahmedabad,1000,Shadowfax,Clear,Low,2,0,0,0.0
Delhi,Kolkata,847,Delhivery,Fog,Low,1,0,0,0.0
Kolkata,Hyderabad,779,India Post,Rain,Jam (Gridlock),8,0,0,0.0
Lucknow,Jaipur,380,Xpressbees,Heavy Rain (Monsoon),Medium,7,0,1,7.18
Ahmedabad,Bangalore,214,DTDC,Clear,Low,2,0,0,0.0
Lucknow,Jaipur,774,Delhivery,Clear,Low,6,0,0,0.0
Mumbai,Lucknow,839,Blue Dart,Heavy Rain (Monsoon),High,7,0,1,21.33
Ahmedabad,Lucknow,790,Shadowfax,Heavy Rain (Monsoon),Low,8,0,1,10.26
Pune,Mumbai,1249,Blue Dart,Heavy Rain (Monsoon),High,9,0,0,0.0
Mumbai,Ahmedabad,1981,Xpressbees,Fog,High,1,0,0,0.0
Lucknow,Kolkata,846,Xpressbees,Clear,Low,11,1,0,0.0
Mumbai,Bangalore,1376,Blue Dart,Clear,High,12,0,1,0.0
Jaipur,Pune,1513,India Post,Fog,Low,12,0,0,0.0
Pune,Lucknow,1645,Ecom Express,Clear,Medium,10,1,0,0.0
Hyderabad,Jaipur,1353,Ecom Express,Clear,Low,8,0,1,0.0
Hyderabad,Pune,2225,Blue Dart,Clear,Medium,2,0,0,0.0
Bangalore,Delhi,1561,Blue Dart,Clear,Jam (Gridlock),12,0,0,0.0
Delhi,Ahmedabad,304,Ecom Express,Clear,Jam (Gridlock),12,0,1,3.73
Ahmedabad,Pune,2364,Shadowfax,Clear,Low,1,0,0,0.0
Jaipur,Kolkata,2313,Shadowfax,Clear,Low,10,1,0,0.0
Pune,Mumbai,1844,DTDC,Heavy Rain (Monsoon),High,6,0,0,0.0
Lucknow,Hyderabad,381,India Post,Heavy Rain (Monsoon),Low,11,1,1,44.22
Mumbai,Pune,690,DTDC,Clear,Medium,1,0,0,0.0
Pune,Lucknow,1047,India Post,Heavy Rain (Monsoon),High,8,0,0,0.0
Chennai,Kolkata,552,Ecom Express,Heavy Rain (Monsoon),High,10,1,1,34.79
Hyderabad,Jaipur,773,India Post,Clear,Low,10,1,0,0.0
Chennai,Bangalore,1590,Xpressbees,Clear,High,7,0,0,0.0
Delhi,Mumbai,2343,DTDC,Rain,Jam (Gridlock),5,0,0,0.0
Chennai,Delhi,439,Blue Dart,Storm,Medium,5,0,0,0.0
Kolkata,Jaipur,617,Shadowfax,Fog,Medium,3,0,0,0.0
Jaipur,Ahmedabad,425,Blue Dart,Heavy Rain (Monsoon),Low,9,0,1,22.54
Ahmedabad,Kolkata,1224,Ecom Express,Storm,High,11,1,0,0.0
Jaipur,Lucknow,981,Blue Dart,Fog,Low,12,0,0,0.0
Mumbai,Delhi,1734,Delhivery,Clear,Jam (Gridlock),9,0,1,5.09
Lucknow,Delhi,1103,Xpressbees,Clear,Medium,3,0,1,0.0
Jaipur,Hyderabad,108,India Post,Heavy Rain (Monsoon),Low,1,0,1,22.01
Mumbai,Ahmedabad,714,Ecom Express,Clear,High,2,0,1,0.0
Lucknow,Pune,1851,India Post,Clear,Jam (Gridlock),11,1,0,0.0
Hyderabad,Kolkata,140,Delhivery,Rain,Medium,9,0,1,2.77
Mumbai,Hyderabad,1020,Blue Dart,Clear,Jam (Gridlock),9,0,0,0.0
Bangalore,Jaipur,1685,Ecom Express,Clear,Medium,12,0,0,0.0
Kolkata,Ahmedabad,309,Ecom Express,Clear,Low,6,0,0,0.0
Mumbai,Hyderabad,1479,DTDC,Clear,High,11,1,0,0.0
Jaipur,Chennai,748,Ecom Express,Heavy Rain (Monsoon),High,8,0,1,6.19
Mumbai,Ahmedabad,1381,Xpressbees,Rain,High,4,0,0,0.0
Pune,Kolkata,226,Xpressbees,Clear,Low,1,0,0,0.0
Ahmedabad,Pune,1445,India Post,Clear,Jam (Gridlock),4,0,0,0.0
Kolkata,Bangalore,2369,Blue Dart,Heavy Rain (Monsoon),High,8,0,1,9.64
Bangalore,Lucknow,2345,Shadowfax,Clear,Low,6,0,0,0.0
Mumbai,Lucknow,1152,Xpressbees,Fog,Medium,12,0,0,0.0
Bangalore,Kolkata,2413,DTDC,Clear,Medium,5,0,0,0.0
Jaipur,Pune,1913,Delhivery,Rain,Low,11,1,0,0.0
Pune,Mumbai,2411,Shadowfax,Storm,Medium,5,0,0,0.0
Chennai,Hyderabad,1338,India Post,Clear,Medium,2,0,0,0.0
Lucknow,Delhi,651,Delhivery,Heavy Rain (Monsoon),Medium,9,0,1,16.87
Ahmedabad,Jaipur,301,Delhivery,Clear,Low,5,0,0,0.0
Chennai,Kolkata,1225,Xpressbees,Rain,Low,9,0,0,0.0
Kolkata,Bangalore,192,DTDC,Clear,High,4,0,0,0.0
Mumbai,Jaipur,1128,Ecom Express,Rain,Medium,9,0,0,0.0
Chennai,Hyderabad,648,Xpressbees,Heavy Rain (Monsoon),Medium,4,0,0,0.0
Pune,Bangalore,1485,Ecom Express,Clear,High,4,0,0,0.0
Lucknow,Jaipur,1949,India Post,Storm,Low,12,0,0,0.0
Chennai,Lucknow,645,Shadowfax,Clear,Medium,4,0,0,0.0
Kolkata,Bangalore,769,Ecom Express,Clear,High,4,0,0,0.0
Bangalore,Jaipur,1946,Shadowfax,Clear,Medium,11,1,0,0.0
Ahmedabad,Kolkata,623,Ecom Express,Clear,Low,9,0,0,0.0
Pune,Bangalore,1952,Xpressbees,Clear,High,3,0,1,0.0
Mumbai,Kolkata,1377,India Post,Rain,High,9,0,0,0.0
Jaipur,Hyderabad,1798,India Post,Clear,Low,1,0,0,0.0
Kolkata,Bangalore,693,Ecom Express,Clear,High,3,0,0,0.0
Pune,Bangalore,2327,India Post,Clear,High,5,0,0,0.0
Bangalore,Lucknow,527,Delhivery,Clear,Jam (Gridlock),12,0,1,4.3
Lucknow,Hyderabad,2005,Blue Dart,Clear,Medium,2,0,0,0.0
Jaipur,Lucknow,766,Ecom Express,Storm,Medium,7,0,0,0.0
Mumbai,Lucknow,1687,Xpressbees,Heavy Rain (Monsoon),Jam (Gridlock),3,0,1,24.45
Kolkata,Chennai,156,Ecom Express,Clear,Medium,4,0,0,0.0
Kolkata,Ahmedabad,2288,Blue Dart,Clear,Medium,4,0,0,0.0
Bangalore,Chennai,2160,Shadowfax,Rain,Low,8,0,1,2.85
Hyderabad,Chennai,1189,Shadowfax,Clear,Medium,12,0,0,0.0
Delhi,Bangalore,1424,Ecom Express,Fog,Medium,12,0,1,6.86
Bangalore,Pune,1446,Ecom Express,Clear,High,9,0,0,0.0
Lucknow,Bangalore,2341,India Post,Clear,High,3,0,0,0.0
Ahmedabad,Mumbai,1026,Blue Dart,Clear,Low,4,0,0,0.0
Bangalore,Lucknow,1069,Shadowfax,Clear,Medium,2,0,0,0.0
Kolkata,Mumbai,2245,Blue Dart,Clear,High,5,0,0,0.0
Pune,Mumbai,1707,India Post,Heavy Rain (Monsoon),Medium,2,0,1,7.94
Bangalore,Delhi,580,India Post,Rain,High,3,0,0,0.0
Kolkata,Hyderabad,833,DTDC,Clear,High,1,0,1,0.0
Bangalore,Ahmedabad,972,Shadowfax,Fog,Jam (Gridlock),6,0,1,2.73
Lucknow,Kolkata,97,Delhivery,Clear,Low,3,0,0,0.0
Kolkata,Hyderabad,980,India Post,Heavy Rain (Monsoon),Low,9,0,0,0.0
Pune,Delhi,995,Ecom Express,Clear,High,2,0,0,0.0
Hyderabad,Bangalore,845,Shadowfax,Storm,Jam (Gridlock),11,1,1,29.16
Pune,Delhi,2387,Ecom Express,Clear,High,6,0,0,0.0
Kolkata,Lucknow,1038,Xpressbees,Clear,Medium,2,0,0,0.0
Kolkata,Chennai,176,India Post,Rain,Medium,2,0,0,0.0
Kolkata,Mumbai,2370,Xpressbees,Clear,Jam (Gridlock),10,1,1,25.53
Hyderabad,Bangalore,1233,DTDC,Heavy Rain (Monsoon),Medium,8,0,1,23.82
Kolkata,Mumbai,1001,Shadowfax,Clear,Medium,8,0,0,0.0
Ahmedabad,Chennai,2296,Delhivery,Clear,Low,6,0,0,0.0
Kolkata,Hyderabad,560,Shadowfax,Fog,Medium,12,0,0,0.0
Bangalore,Hyderabad,1904,Xpressbees,Rain,High,12,0,0,0.0
Lucknow,Delhi,724,Xpressbees,Fog,High,4,0,1,7.93
Chennai,Mumbai,155,India Post,Clear,High,1,0,0,0.0
Hyderabad,Delhi,217,India Post,Clear,High,3,0,0,0.0
Bangalore,Lucknow,1563,Shadowfax,Fog,Medium,11,1,1,31.95
Ahmedabad,Bangalore,1510,Ecom Express,Clear,High,12,0,0,0.0
Pune,Hyderabad,1906,Xpressbees,Rain,Low,6,0,1,2.35
Chennai,Mumbai,1478,DTDC,Clear,Jam (Gridlock),1,0,0,0.0
Lucknow,Bangalore,823,Shadowfax,Clear,High,4,0,0,0.0
Mumbai,Ahmedabad,2077,DTDC,Clear,Medium,5,0,0,0.0
Bangalore,Lucknow,246,Delhivery,Heavy Rain (Monsoon),Low,8,0,0,0.0
Chennai,Kolkata,1932,Delhivery,Clear,Medium,4,0,0,0.0
Mumbai,Jaipur,1133,India Post,Clear,Jam (Gridlock),1,0,0,0.0
Mumbai,Hyderabad,274,Delhivery,Clear,Jam (Gridlock),12,0,0,0.0
Lucknow,Delhi,1505,Ecom Express,Storm,Medium,9,0,0,0.0
Kolkata,Pune,1423,Delhivery,Storm,Medium,5,0,0,0.0
Lucknow,Chennai,392,Blue Dart,Clear,Medium,12,0,0,0.0
Delhi,Pune,922,Xpressbees,Heavy Rain (Monsoon),High,9,0,1,23.52
Hyderabad,Mumbai,190,India Post,Clear,Jam (Gridlock),9,0,0,0.0
Jaipur,Kolkata,1005,India Post,Rain,Low,3,0,0,0.0
Hyderabad,Kolkata,1510,India Post,Fog,Medium,12,0,0,0.0
Hyderabad,Jaipur,104,Shadowfax,Heavy Rain (Monsoon),Medium,12,0,0,0.0
Hyderabad,Jaipur,2344,Blue Dart,Fog,Jam (Gridlock),5,0,0,0.0
Lucknow,Hyderabad,2030,Ecom Express,Fog,Medium,12,0,0,0.0
Kolkata,Lucknow,699,India Post,Rain,High,7,0,0,0.0
Mumbai,Hyderabad,211,Delhivery,Clear,Medium,4,0,0,0.0
Hyderabad,Ahmedabad,583,Xpressbees,Rain,Medium,8,0,0,0.0
Kolkata,Hyderabad,1501,DTDC,Fog,Low,5,0,0,0.0
Delhi,Kolkata,2086,DTDC,Clear,High,5,0,0,0.0
Chennai,Mumbai,2399,DTDC,Heavy Rain (Monsoon),Jam (Gridlock),8,0,1,12.69
Jaipur,Mumbai,2017,Delhivery,Clear,Medium,5,0,0,0.0
Jaipur,Hyderabad,1795,Xpressbees,Heavy Rain (Monsoon),High,6,0,1,12.81
Mumbai,Jaipur,1829,Blue Dart,Clear,Medium,2,0,0,0.0
Jaipur,Bangalore,267,Xpressbees,Heavy Rain (Monsoon),High,6,0,1,11.74
Jaipur,Bangalore,2341,DTDC,Fog,High,1,0,0,0.0
Mumbai,Pune,472,Delhivery,Clear,Low,4,0,0,0.0
Hyderabad,Ahmedabad,775,DTDC,Clear,Low,2,0,0,0.0
Chennai,Jaipur,1238,Shadowfax,Rain,Medium,11,1,0,0.0
Lucknow,Chennai,1588,DTDC,Heavy Rain (Monsoon),Low,11,1,0,0.0
Pune,Chennai,1936,Xpressbees,Heavy Rain (Monsoon),Medium,6,0,0,0.0
Pune,Hyderabad,968,Delhivery,Clear,Jam (Gridlock),8,0,1,2.92
Delhi,Hyderabad,1570,Blue Dart,Clear,Jam (Gridlock),8,0,0,0.0
Jaipur,Ahmedabad,1995,Blue Dart,Clear,Medium,3,0,0,0.0
Jaipur,Hyderabad,306,Shadowfax,Fog,Jam (Gridlock),1,0,1,3.9
Lucknow,Ahmedabad,2235,Shadowfax,Clear,Medium,2,0,1,0.0
Ahmedabad,Delhi,1150,DTDC,Rain,Medium,8,0,0,0.0
Chennai,Jaipur,610,India Post,Heavy Rain (Monsoon),Jam (Gridlock),6,0,1,28.07
Hyderabad,Bangalore,700,Xpressbees,Heavy Rain (Monsoon),Jam (Gridlock),6,0,1,19.0
Hyderabad,Chennai,1393,Blue Dart,Clear,Low,3,0,0,0.0
Ahmedabad,Delhi,2286,Shadowfax,Clear,High,2,0,0,0.0
Lucknow,Hyderabad,73,Shadowfax,Fog,High,12,0,0,0.0
Ahmedabad,Jaipur,520,Delhivery,Storm,Low,8,0,0,0.0
Jaipur,Kolkata,486,India Post,Heavy Rain (Monsoon),Low,12,0,0,0.0
Delhi,Ahmedabad,1603,Blue Dart,Rain,Medium,8,0,0,0.0
Delhi,Pune,751,Xpressbees,Heavy Rain (Monsoon),High,8,0,0,0.0
Pune,Lucknow,1241,Blue Dart,Storm,Medium,2,0,0,0.0
Ahmedabad,Hyderabad,2019,Delhivery,Heavy Rain (Monsoon),Medium,9,0,0,0.0
Ahmedabad,Delhi,2008,Blue Dart,Storm,Low,3,0,0,0.0
Kolkata,Delhi,1295,Shadowfax,Fog,Low,2,0,0,0.0
