Origin,Destination,Distance_km,Carrier,Shipment_Type,Service_Level,Mode,Priority,Package_Weight_kg,Promised_SLA_Hours,Weather,Traffic,Month,Is_Festival_Season,Delayed,Delay_Hours
Mumbai,Lucknow,2331,Delhivery,B2B,Standard,Road,Normal,25.55,48,Rain,Medium,10,1,0,0.0
Bangalore,Pune,1478,Shadowfax,B2B,Same Day,Road,High,1.36,8,Rain,Jam (Gridlock),9,0,1,12.0
Jaipur,Hyderabad,1040,DTDC,B2C,Same Day,Air,High,16.85,8,Fog,Low,12,0,1,7.83
Jaipur,Hyderabad,1385,DTDC,B2C,Express,Air,Normal,31.85,36,Storm,Medium,5,0,1,27.55
Lucknow,Ahmedabad,1149,India Post,B2B,Express,Road,Normal,17.76,36,Storm,Low,1,0,1,21.56
Pune,Chennai,2452,India Post,B2C,Same Day,Road,High,35.53,8,Clear,Medium,1,0,0,0.0
Hyderabad,Delhi,1470,Delhivery,B2B,Standard,Air,High,37.27,96,Heavy Rain (Monsoon),Medium,8,0,0,0.0
Bangalore,Delhi,1156,Ecom Express,B2C,Standard,Air,Normal,23.63,96,Clear,Medium,12,0,0,0.0
Lucknow,Ahmedabad,399,India Post,B2B,Standard,Road,Normal,20.38,96,Rain,Medium,9,0,0,0.0
Hyderabad,Mumbai,2422,DTDC,B2C,Same Day,Road,Normal,37.81,8,Clear,Medium,3,0,1,12.0
Bangalore,Kolkata,210,Shadowfax,B2B,Standard,Road,High,14.41,48,Heavy Rain (Monsoon),Medium,5,0,1,16.39
Ahmedabad,Pune,364,Delhivery,B2B,Express,Road,High,17.62,36,Clear,Low,4,0,0,0.0
Chennai,Bangalore,1655,Delhivery,B2C,Express,Road,Normal,32.56,36,Clear,Medium,2,0,1,14.87
Ahmedabad,Kolkata,1195,Delhivery,B2C,Same Day,Road,Normal,33.87,8,Rain,High,9,0,1,12.0
Mumbai,Lucknow,1791,DTDC,B2B,Standard,Air,High,10.57,48,Clear,High,7,0,0,0.0
Ahmedabad,Hyderabad,1492,India Post,B2C,Standard,Air,Normal,38.37,96,Rain,Medium,3,0,1,6.09
Ahmedabad,Pune,2475,DTDC,B2B,Express,Air,Normal,18.13,24,Clear,Medium,10,1,0,0.0
Pune,Mumbai,2460,Ecom Express,B2B,Same Day,Air,High,13.1,8,Clear,High,9,0,0,0.0
Delhi,Mumbai,468,Blue Dart,B2C,Standard,Road,High,33.47,96,Clear,High,9,0,0,0.0
Pune,Bangalore,2259,Ecom Express,B2B,Standard,Road,Normal,35.25,48,Heavy Rain (Monsoon),Medium,7,0,1,26.83
Pune,Mumbai,1250,Blue Dart,B2C,Same Day,Road,Normal,0.44,12,Clear,Low,3,0,0,0.0
Chennai,Bangalore,1862,Xpressbees,B2B,Express,Road,Normal,7.41,24,Clear,Medium,11,1,0,0.0
Delhi,Jaipur,2422,Xpressbees,B2B,Express,Road,High,8.95,36,Clear,Medium,12,0,0,0.0
Pune,Lucknow,119,Ecom Express,B2C,Standard,Air,High,23.14,96,Clear,Low,10,1,0,0.0
Jaipur,Chennai,938,Shadowfax,B2C,Standard,Air,High,6.47,96,Heavy Rain (Monsoon),High,9,0,0,0.0
Chennai,Pune,1681,Blue Dart,B2B,Express,Air,High,18.55,36,Clear,Medium,3,0,0,0.0
Lucknow,Jaipur,2140,India Post,B2B,Same Day,Road,Normal,36.75,12,Rain,Low,10,1,1,18.0
Hyderabad,Jaipur,173,India Post,B2C,Standard,Air,Normal,17.3,48,Clear,Medium,3,0,0,0.0
Hyderabad,Mumbai,940,Blue Dart,B2B,Standard,Air,High,31.81,48,Clear,High,10,1,0,0.0
Lucknow,Pune,1543,Shadowfax,B2C,Standard,Road,High,0.87,48,Storm,High,11,1,1,37.42
Kolkata,Jaipur,2216,India Post,B2B,Same Day,Air,Normal,3.33,8,Rain,High,7,0,1,1.54
Delhi,Bangalore,2064,Blue Dart,B2B,Express,Road,Normal,27.75,24,Rain,High,7,0,0,0.0
Ahmedabad,Bangalore,87,DTDC,B2C,Express,Air,High,14.03,36,Clear,High,6,0,0,0.0
Mumbai,Chennai,393,Shadowfax,B2C,Same Day,Air,Normal,33.24,8,Rain,Medium,6,0,1,2.31
Lucknow,Bangalore,2263,Shadowfax,B2B,Express,Road,Normal,0.56,24,Clear,High,2,0,0,0.0
Pune,Delhi,920,Delhivery,B2C,Express,Road,Normal,16.25,36,Heavy Rain (Monsoon),Medium,4,0,1,28.9
Ahmedabad,Mumbai,2113,Delhivery,B2C,Standard,Air,High,27.42,96,Fog,Medium,12,0,0,0.0
Hyderabad,Delhi,2346,Blue Dart,B2B,Same Day,Air,Normal,22.46,12,Clear,High,10,1,0,0.0
Lucknow,Mumbai,144,Shadowfax,B2C,Standard,Road,High,36.42,96,Clear,Jam (Gridlock),12,0,0,0.0
Pune,Ahmedabad,1825,DTDC,B2B,Same Day,Road,Normal,8.25,12,Fog,Medium,3,0,0,0.0
Jaipur,Lucknow,619,Blue Dart,B2C,Express,Road,High,23.88,24,Rain,Medium,12,0,0,0.0
Kolkata,Ahmedabad,209,DTDC,B2C,Standard,Air,High,12.09,48,Heavy Rain (Monsoon),Medium,9,0,1,16.97
Kolkata,Chennai,472,Blue Dart,B2C,Express,Air,High,35.95,24,Clear,Low,5,0,0,0.0
Chennai,Bangalore,1325,Shadowfax,B2B,Standard,Air,Normal,20.6,96,Storm,High,12,0,1,21.32
Delhi,Jaipur,831,India Post,B2C,Standard,Air,Normal,28.25,48,Fog,Jam (Gridlock),12,0,1,20.59
Mumbai,Kolkata,61,Blue Dart,B2B,Express,Road,High,34.21,36,Fog,High,6,0,0,0.0
Chennai,Ahmedabad,1076,DTDC,B2C,Standard,Air,Normal,21.87,96,Clear,Low,7,0,0,0.0
Mumbai,Ahmedabad,431,India Post,B2B,Standard,Road,High,18.79,72,Storm,High,8,0,1,12.11
Jaipur,Chennai,832,Xpressbees,B2C,Express,Air,High,17.11,24,Rain,Medium,7,0,0,0.0
Mumbai,Ahmedabad,1980,India Post,B2B,Express,Air,High,3.02,24,Heavy Rain (Monsoon),High,6,0,1,16.49
Kolkata,Mumbai,256,DTDC,B2B,Same Day,Air,High,39.12,8,Rain,Jam (Gridlock),9,0,1,12.0
Delhi,Pune,2276,Blue Dart,B2C,Same Day,Air,High,5.7,8,Clear,Jam (Gridlock),1,0,0,0.0
Pune,Kolkata,1631,Delhivery,B2C,Express,Road,Normal,9.93,24,Rain,Low,8,0,1,12.54
Hyderabad,Chennai,1068,Shadowfax,B2B,Same Day,Air,Normal,37.71,8,Fog,Medium,1,0,1,10.8
Ahmedabad,Hyderabad,1541,Xpressbees,B2C,Same Day,Air,High,32.52,8,Fog,Low,2,0,0,0.0
Kolkata,Jaipur,1038,India Post,B2C,Standard,Road,High,6.7,72,Rain,Jam (Gridlock),6,0,1,12.82
Ahmedabad,Chennai,1049,Ecom Express,B2C,Standard,Air,High,13.63,72,Heavy Rain (Monsoon),Low,7,0,0,0.0
Kolkata,Bangalore,2017,Shadowfax,B2C,Standard,Air,High,15.56,48,Clear,High,5,0,0,0.0
Ahmedabad,Pune,2278,Blue Dart,B2B,Express,Air,High,15.19,36,Rain,Low,9,0,0,0.0
Jaipur,Lucknow,1196,Ecom Express,B2B,Standard,Air,Normal,28.17,72,Heavy Rain (Monsoon),Low,6,0,1,19.45
Chennai,Hyderabad,458,Blue Dart,B2B,Same Day,Road,High,13.1,8,Clear,High,2,0,0,0.0
Mumbai,Delhi,269,Blue Dart,B2B,Standard,Air,Normal,37.41,96,Heavy Rain (Monsoon),Jam (Gridlock),9,0,1,17.9
Chennai,Lucknow,649,Delhivery,B2B,Same Day,Road,High,26.88,12,Rain,Low,7,0,0,0.0
Jaipur,Chennai,1184,Shadowfax,B2B,Standard,Air,Normal,10.95,96,Storm,Low,11,1,0,0.0
Jaipur,Ahmedabad,1933,Blue Dart,B2C,Same Day,Air,Normal,27.85,8,Clear,Low,2,0,0,0.0
Mumbai,Kolkata,2116,Xpressbees,B2B,Express,Road,Normal,34.52,36,Clear,Medium,5,0,0,0.0
Lucknow,Mumbai,1480,Shadowfax,B2C,Express,Road,High,17.82,24,Clear,Jam (Gridlock),5,0,0,0.0
Hyderabad,Lucknow,2121,Delhivery,B2B,Same Day,Road,High,34.85,12,Storm,Low,11,1,1,18.0
Jaipur,Lucknow,1334,Shadowfax,B2C,Same Day,Air,High,1.89,8,Rain,Medium,8,0,0,0.0
Delhi,Bangalore,1605,DTDC,B2B,Standard,Air,High,39.68,96,Heavy Rain (Monsoon),Medium,9,0,1,22.96
Mumbai,Kolkata,251,India Post,B2C,Express,Air,Normal,11.59,24,Clear,High,2,0,0,0.0
Bangalore,Lucknow,1013,DTDC,B2B,Standard,Road,Normal,24.53,48,Clear,High,2,0,0,0.0
Ahmedabad,Hyderabad,2062,India Post,B2B,Same Day,Road,High,5.07,12,Rain,Low,2,0,0,0.0
Delhi,Kolkata,951,India Post,B2C,Standard,Road,Normal,17.29,48,Fog,Jam (Gridlock),1,0,1,16.06
Jaipur,Pune,1664,Blue Dart,B2C,Express,Air,High,9.99,36,Clear,High,10,1,0,0.0
Pune,Ahmedabad,2217,India Post,B2B,Standard,Air,High,20.54,48,Fog,Medium,12,0,1,7.41
Delhi,Bangalore,215,Shadowfax,B2C,Standard,Road,High,33.26,48,Clear,Low,10,1,1,25.99
Hyderabad,Ahmedabad,1276,India Post,B2B,Standard,Air,Normal,28.35,72,Clear,High,2,0,0,0.0
Chennai,Delhi,146,Xpressbees,B2C,Same Day,Road,High,4.57,12,Rain,Jam (Gridlock),7,0,0,0.0
Jaipur,Kolkata,1113,Ecom Express,B2C,Express,Air,High,14.27,36,Clear,Low,6,0,0,0.0
Jaipur,Kolkata,845,Ecom Express,B2C,Express,Air,High,20.26,24,Fog,Low,1,0,1,10.18
Chennai,Pune,226,Xpressbees,B2C,Same Day,Air,Normal,25.42,8,Clear,Low,12,0,0,0.0
Chennai,Hyderabad,747,DTDC,B2C,Same Day,Road,Normal,6.83,8,Fog,High,10,1,0,0.0
Ahmedabad,Chennai,2429,Delhivery,B2B,Express,Air,Normal,26.2,36,Clear,Low,10,1,0,0.0
Ahmedabad,Lucknow,119,Delhivery,B2C,Express,Road,Normal,29.49,24,Fog,Medium,1,0,1,3.31
Ahmedabad,Pune,227,Xpressbees,B2B,Standard,Road,High,31.35,72,Clear,Low,4,0,0,0.0
Chennai,Hyderabad,855,Blue Dart,B2B,Express,Road,High,29.64,36,Heavy Rain (Monsoon),High,6,0,0,0.0
Pune,Chennai,349,Blue Dart,B2C,Standard,Road,Normal,1.03,96,Rain,Low,8,0,0,0.0
Chennai,Bangalore,1257,India Post,B2C,Standard,Air,Normal,26.92,48,Clear,Jam (Gridlock),3,0,0,0.0
Hyderabad,Pune,2419,India Post,B2B,Express,Road,High,11.1,24,Rain,Low,4,0,0,0.0
Jaipur,Delhi,282,DTDC,B2B,Same Day,Air,Normal,18.22,12,Clear,Medium,9,0,0,0.0
Kolkata,Ahmedabad,1618,Xpressbees,B2B,Same Day,Road,Normal,1.28,8,Clear,Medium,1,0,1,11.24
Bangalore,Chennai,535,Delhivery,B2B,Express,Road,High,9.35,36,Heavy Rain (Monsoon),Jam (Gridlock),8,0,0,0.0
Kolkata,Mumbai,1050,DTDC,B2B,Standard,Air,High,14.25,48,Clear,Jam (Gridlock),4,0,1,5.04
Jaipur,Chennai,832,Ecom Express,B2C,Standard,Air,Normal,33.15,96,Clear,Jam (Gridlock),6,0,0,0.0
Kolkata,Pune,1953,DTDC,B2B,Standard,Air,Normal,9.54,96,Clear,High,4,0,0,0.0
Lucknow,Chennai,868,India Post,B2C,Express,Air,Normal,36.02,36,Clear,Medium,2,0,0,0.0
Chennai,Kolkata,1672,Blue Dart,B2C,Express,Road,Normal,4.12,36,Clear,Medium,11,1,0,0.0
Kolkata,Chennai,1763,Shadowfax,B2B,Standard,Air,Normal,38.23,96,Clear,Low,3,0,0,0.0
Bangalore,Kolkata,1588,DTDC,B2C,Standard,Road,High,29.87,72,Clear,Jam (Gridlock),4,0,1,20.54
Bangalore,Jaipur,940,DTDC,B2C,Same Day,Road,Normal,31.9,8,Clear,Low,10,1,0,0.0
Delhi,Hyderabad,1628,Blue Dart,B2C,Same Day,Road,Normal,20.33,12,Clear,High,11,1,0,0.0
Hyderabad,Pune,2426,Delhivery,B2B,Express,Air,High,29.27,36,Heavy Rain (Monsoon),Low,9,0,1,9.11
Kolkata,Jaipur,766,Xpressbees,B2C,Standard,Air,High,35.2,72,Clear,High,1,0,0,0.0
Bangalore,Lucknow,2371,Shadowfax,B2C,Same Day,Road,Normal,13.01,12,Clear,High,3,0,1,4.32
Kolkata,Ahmedabad,69,Blue Dart,B2C,Standard,Road,High,30.2,48,Clear,Low,5,0,0,0.0
Mumbai,Chennai,2426,Delhivery,B2B,Same Day,Road,Normal,18.24,12,Rain,Medium,8,0,1,9.89
Lucknow,Mumbai,424,DTDC,B2C,Same Day,Road,High,2.77,8,Rain,Medium,5,0,1,2.41
Kolkata,Chennai,671,Shadowfax,B2B,Standard,Air,Normal,10.85,48,Heavy Rain (Monsoon),High,9,0,0,0.0
Lucknow,Mumbai,882,Ecom Express,B2C,Standard,Air,High,21.58,48,Heavy Rain (Monsoon),Jam (Gridlock),1,0,1,15.31
Kolkata,Ahmedabad,1214,Delhivery,B2B,Express,Air,High,37.1,36,Clear,High,1,0,0,0.0
Jaipur,Delhi,2099,DTDC,B2C,Standard,Road,High,34.42,48,Clear,Medium,11,1,0,0.0
Delhi,Kolkata,1335,DTDC,B2C,Standard,Air,Normal,28.87,48,Storm,Medium,12,0,1,11.22
Pune,Delhi,243,India Post,B2C,Same Day,Air,Normal,20.29,8,Fog,High,11,1,1,12.0
Lucknow,Mumbai,1339,Ecom Express,B2C,Same Day,Air,Normal,12.24,12,Heavy Rain (Monsoon),Medium,9,0,1,12.16
Mumbai,Pune,547,Delhivery,B2B,Same Day,Road,High,14.66,12,Clear,High,1,0,0,0.0
Delhi,Jaipur,1893,Shadowfax,B2B,Express,Air,High,24.46,36,Clear,Medium,10,1,1,25.87
Ahmedabad,Jaipur,1827,Shadowfax,B2B,Express,Air,High,7.65,36,Rain,Jam (Gridlock),4,0,0,0.0
Delhi,Chennai,2222,DTDC,B2B,Express,Road,High,23.68,36,Fog,High,1,0,1,18.82
Lucknow,Pune,806,India Post,B2B,Express,Road,Normal,30.79,24,Clear,Low,12,0,1,14.69
Pune,Mumbai,1717,DTDC,B2B,Standard,Road,Normal,36.09,48,Clear,Jam (Gridlock),2,0,1,13.84
Ahmedabad,Kolkata,458,India Post,B2C,Express,Air,High,16.59,36,Rain,Jam (Gridlock),6,0,0,0.0
Ahmedabad,Lucknow,2396,Ecom Express,B2C,Standard,Road,High,26.27,48,Clear,Jam (Gridlock),10,1,1,32.39
Jaipur,Lucknow,1108,India Post,B2C,Express,Road,Normal,38.76,24,Clear,High,11,1,0,0.0
Hyderabad,Pune,566,DTDC,B2B,Standard,Air,Normal,5.22,48,Rain,Medium,6,0,1,3.06
Hyderabad,Delhi,1333,DTDC,B2C,Standard,Road,Normal,37.58,72,Clear,High,3,0,1,15.47
Chennai,Lucknow,1512,Xpressbees,B2B,Same Day,Air,High,23.65,12,Clear,Medium,10,1,0,0.0
Kolkata,Pune,156,Xpressbees,B2C,Same Day,Road,High,15.3,8,Heavy Rain (Monsoon),Low,8,0,1,12.0
Delhi,Kolkata,1569,Delhivery,B2B,Same Day,Road,Normal,13.08,12,Clear,Medium,5,0,1,6.86
Lucknow,Jaipur,190,DTDC,B2C,Same Day,Road,Normal,36.04,12,Clear,Low,5,0,0,0.0
Chennai,Hyderabad,295,Ecom Express,B2C,Express,Road,Normal,28.01,24,Rain,Low,9,0,0,0.0
Kolkata,Mumbai,2167,Ecom Express,B2B,Standard,Road,Normal,31.35,96,Storm,Low,3,0,1,23.6
Kolkata,Ahmedabad,1344,Blue Dart,B2B,Standard,Road,High,2.0,96,Clear,High,8,0,0,0.0
Delhi,Jaipur,2255,Shadowfax,B2C,Same Day,Road,High,21.71,8,Clear,High,7,0,0,0.0
Ahmedabad,Kolkata,837,Xpressbees,B2B,Standard,Air,High,2.53,72,Clear,Low,9,0,0,0.0
Jaipur,Hyderabad,2442,Shadowfax,B2C,Same Day,Road,Normal,29.04,12,Rain,Medium,6,0,0,0.0
Delhi,Hyderabad,1481,Delhivery,B2C,Same Day,Road,Normal,32.06,8,Clear,Low,10,1,0,0.0
Ahmedabad,Jaipur,571,Blue Dart,B2C,Same Day,Road,Normal,29.33,8,Clear,Low,4,0,0,0.0
Ahmedabad,Hyderabad,626,Xpressbees,B2C,Standard,Air,Normal,10.86,96,Rain,Medium,6,0,0,0.0
Mumbai,Pune,469,Delhivery,B2B,Standard,Air,High,24.54,96,Clear,Medium,12,0,0,0.0
Lucknow,Kolkata,1603,Blue Dart,B2C,Express,Road,Normal,2.53,36,Clear,Medium,1,0,1,6.82
Delhi,Bangalore,1151,DTDC,B2C,Standard,Road,High,24.82,96,Heavy Rain (Monsoon),Jam (Gridlock),8,0,1,27.0
Bangalore,Lucknow,350,India Post,B2C,Standard,Air,High,12.04,72,Clear,Medium,1,0,0,0.0
Delhi,Lucknow,2032,Blue Dart,B2B,Standard,Road,High,28.88,48,Heavy Rain (Monsoon),High,9,0,0,0.0
Ahmedabad,Jaipur,1148,Ecom Express,B2C,Standard,Road,High,33.19,48,Clear,Medium,7,0,1,14.02
Delhi,Jaipur,1435,Xpressbees,B2B,Express,Road,High,20.32,36,Rain,Medium,5,0,0,0.0
Lucknow,Jaipur,1644,Blue Dart,B2B,Standard,Road,Normal,29.39,72,Clear,Medium,12,0,0,0.0
Mumbai,Bangalore,1222,Ecom Express,B2B,Same Day,Air,Normal,2.79,8,Clear,High,1,0,0,0.0
Ahmedabad,Mumbai,1822,Blue Dart,B2C,Same Day,Road,High,10.68,8,Clear,Medium,9,0,0,0.0
Bangalore,Kolkata,2391,Ecom Express,B2B,Standard,Air,High,19.47,72,Rain,Jam (Gridlock),7,0,1,5.16
Kolkata,Chennai,2016,Delhivery,B2C,Same Day,Road,Normal,39.07,8,Clear,Low,6,0,1,12.0
Jaipur,Mumbai,1554,Ecom Express,B2B,Standard,Air,High,38.37,96,Storm,Low,11,1,1,55.12
Delhi,Hyderabad,1766,DTDC,B2B,Standard,Road,High,22.73,96,Heavy Rain (Monsoon),Jam (Gridlock),9,0,1,37.32
Bangalore,Lucknow,1880,Delhivery,B2C,Standard,Air,Normal,19.57,96,Clear,Jam (Gridlock),12,0,0,0.0
Bangalore,Pune,2066,DTDC,B2B,Standard,Road,Normal,5.56,96,Clear,Jam (Gridlock),9,0,0,0.0
Pune,Kolkata,227,DTDC,B2C,Same Day,Air,High,5.24,8,Clear,Medium,2,0,0,0.0
Kolkata,Chennai,782,Blue Dart,B2C,Express,Road,Normal,20.86,24,Fog,Low,12,0,0,0.0
Kolkata,Hyderabad,1701,Shadowfax,B2C,Express,Air,High,31.26,36,Rain,Medium,8,0,0,0.0
Hyderabad,Ahmedabad,1293,DTDC,B2B,Express,Road,Normal,2.0,36,Rain,Jam (Gridlock),8,0,1,23.6
Jaipur,Kolkata,2016,Blue Dart,B2B,Same Day,Air,Normal,21.06,12,Clear,Low,2,0,0,0.0
Delhi,Pune,87,DTDC,B2C,Express,Air,Normal,36.76,24,Clear,Jam (Gridlock),10,1,1,23.12
Hyderabad,Pune,1106,Delhivery,B2B,Express,Air,Normal,31.85,36,Clear,Medium,7,0,0,0.0
Pune,Bangalore,1152,Shadowfax,B2B,Express,Road,High,37.71,24,Storm,Jam (Gridlock),4,0,0,0.0
Hyderabad,Chennai,2466,Ecom Express,B2C,Standard,Road,High,30.25,72,Rain,High,9,0,1,20.3
Lucknow,Delhi,1159,Delhivery,B2B,Same Day,Road,Normal,32.69,12,Heavy Rain (Monsoon),Medium,8,0,0,0.0
Kolkata,Mumbai,490,Xpressbees,B2B,Express,Air,High,29.3,24,Rain,Medium,8,0,1,4.03
Lucknow,Kolkata,2356,Delhivery,B2B,Same Day,Air,Normal,20.39,12,Fog,Low,1,0,1,13.95
Delhi,Jaipur,1225,Delhivery,B2B,Same Day,Air,High,16.06,12,Clear,High,4,0,0,0.0
Hyderabad,Kolkata,1011,Shadowfax,B2C,Express,Air,Normal,8.39,24,Fog,Jam (Gridlock),3,0,0,0.0
Bangalore,Chennai,782,Ecom Express,B2C,Standard,Air,Normal,1.86,72,Clear,High,2,0,0,0.0
Ahmedabad,Pune,2281,Ecom Express,B2C,Same Day,Road,Normal,16.24,12,Fog,Low,7,0,0,0.0
Mumbai,Delhi,1998,India Post,B2C,Same Day,Road,Normal,33.27,12,Storm,High,7,0,0,0.0
Pune,Chennai,774,Blue Dart,B2B,Express,Air,High,30.87,36,Clear,Low,4,0,0,0.0
Pune,Delhi,746,Blue Dart,B2C,Standard,Air,Normal,7.56,48,Heavy Rain (Monsoon),Jam (Gridlock),6,0,1,17.0
Hyderabad,Chennai,514,Delhivery,B2C,Express,Air,Normal,11.37,24,Clear,Medium,3,0,0,0.0
Lucknow,Mumbai,209,Ecom Express,B2B,Standard,Road,High,29.16,72,Clear,Jam (Gridlock),6,0,0,0.0
Lucknow,Chennai,655,DTDC,B2B,Same Day,Road,High,24.23,8,Clear,Low,12,0,0,0.0
Lucknow,Kolkata,1705,Xpressbees,B2B,Standard,Air,Normal,26.55,72,Clear,Low,11,1,0,0.0
Delhi,Ahmedabad,1376,Ecom Express,B2B,Standard,Road,High,4.04,72,Clear,High,1,0,0,0.0
Kolkata,Hyderabad,2037,Ecom Express,B2B,Standard,Road,High,30.75,48,Clear,Medium,2,0,0,0.0
Chennai,Kolkata,303,Blue Dart,B2B,Same Day,Road,Normal,3.67,12,Fog,Low,1,0,0,0.0
Jaipur,Chennai,2415,India Post,B2B,Standard,Road,High,19.76,48,Clear,Low,8,0,0,0.0
Bangalore,Pune,1828,DTDC,B2B,Express,Road,High,39.25,36,Rain,High,1,0,1,14.08
Lucknow,Mumbai,1250,Delhivery,B2C,Standard,Air,Normal,13.45,48,Clear,High,8,0,0,0.0
Hyderabad,Kolkata,458,India Post,B2C,Express,Air,High,35.83,24,Clear,Low,12,0,0,0.0
Ahmedabad,Delhi,282,Shadowfax,B2B,Same Day,Air,Normal,19.44,8,Fog,Medium,12,0,1,12.0
Pune,Bangalore,775,Ecom Express,B2C,Same Day,Air,Normal,28.65,8,Clear,Jam (Gridlock),6,0,1,7.29
Mumbai,Lucknow,1580,India Post,B2B,Same Day,Road,Normal,29.93,8,Rain,Medium,7,0,0,0.0
Hyderabad,Kolkata,482,Shadowfax,B2B,Standard,Air,High,34.16,48,Clear,Medium,1,0,0,0.0
Kolkata,Hyderabad,1763,DTDC,B2B,Standard,Road,High,38.62,72,Fog,Low,5,0,0,0.0
Bangalore,Lucknow,2057,Delhivery,B2B,Standard,Air,High,35.13,48,Rain,Jam (Gridlock),8,0,1,10.17
Lucknow,Jaipur,1596,Ecom Express,B2B,Express,Air,High,22.47,36,Clear,High,6,0,0,0.0
Mumbai,Bangalore,1408,DTDC,B2C,Standard,Air,High,26.35,96,Clear,Medium,1,0,0,0.0
Hyderabad,Pune,1214,India Post,B2B,Express,Air,Normal,9.48,36,Clear,Low,3,0,0,0.0
Hyderabad,Lucknow,1512,Shadowfax,B2C,Standard,Road,High,31.43,96,Fog,Medium,1,0,1,18.66
Mumbai,Kolkata,629,Shadowfax,B2C,Standard,Air,High,7.77,48,Clear,High,2,0,0,0.0
Lucknow,Ahmedabad,427,India Post,B2C,Express,Road,Normal,18.2,24,Clear,Medium,12,0,0,0.0
Kolkata,Chennai,2268,Delhivery,B2B,Same Day,Air,High,29.13,12,Clear,Low,1,0,0,0.0
Pune,Jaipur,691,Xpressbees,B2C,Same Day,Air,Normal,19.82,8,Clear,High,6,0,0,0.0
Mumbai,Jaipur,1494,Xpressbees,B2C,Standard,Road,Normal,11.57,72,Heavy Rain (Monsoon),Jam (Gridlock),8,0,1,12.27
Mumbai,Hyderabad,2391,DTDC,B2B,Express,Road,Normal,20.39,24,Clear,Jam (Gridlock),3,0,0,0.0
Chennai,Ahmedabad,1459,Blue Dart,B2B,Same Day,Road,Normal,15.64,8,Heavy Rain (Monsoon),Low,6,0,0,0.0
Chennai,Hyderabad,1887,DTDC,B2B,Same Day,Air,High,25.75,12,Clear,High,5,0,0,0.0
Jaipur,Chennai,362,India Post,B2B,Same Day,Air,Normal,28.82,12,Heavy Rain (Monsoon),High,9,0,0,0.0
Mumbai,Chennai,2482,Delhivery,B2C,Same Day,Air,Normal,38.07,8,Clear,Medium,3,0,0,0.0
Ahmedabad,Mumbai,1739,Ecom Express,B2C,Same Day,Road,Normal,22.45,12,Clear,Jam (Gridlock),7,0,0,0.0
Delhi,Chennai,1491,Delhivery,B2C,Express,Air,High,15.52,36,Clear,Medium,9,0,0,0.0
Lucknow,Mumbai,1504,Blue Dart,B2B,Express,Air,High,36.51,36,Storm,High,3,0,1,20.06
Jaipur,Lucknow,706,India Post,B2B,Standard,Air,Normal,25.76,96,Rain,High,8,0,0,0.0
Lucknow,Ahmedabad,1043,Delhivery,B2C,Standard,Air,High,38.57,96,Clear,Medium,5,0,0,0.0
Pune,Hyderabad,1678,Shadowfax,B2C,Standard,Air,High,5.08,48,Clear,Low,2,0,0,0.0
Bangalore,Hyderabad,1074,Shadowfax,B2C,Same Day,Air,Normal,39.1,12,Clear,High,1,0,0,0.0
Lucknow,Kolkata,644,DTDC,B2C,Same Day,Road,Normal,22.54,12,Rain,High,8,0,1,5.76
Ahmedabad,Lucknow,276,DTDC,B2C,Express,Air,Normal,0.82,36,Clear,High,3,0,0,0.0
Bangalore,Mumbai,845,DTDC,B2C,Express,Air,High,11.99,36,Fog,Low,1,0,0,0.0
Kolkata,Ahmedabad,303,Xpressbees,B2C,Express,Road,High,23.65,24,Rain,Low,3,0,0,0.0
Bangalore,Delhi,833,DTDC,B2B,Express,Air,High,34.66,36,Rain,High,9,0,1,6.92
Jaipur,Mumbai,769,India Post,B2C,Same Day,Road,Normal,19.29,8,Clear,Medium,1,0,0,0.0
Ahmedabad,Delhi,2050,Xpressbees,B2C,Express,Road,High,39.89,36,Clear,High,5,0,1,11.23
Chennai,Kolkata,321,Delhivery,B2B,Express,Air,Normal,18.69,24,Clear,Jam (Gridlock),8,0,1,2.21
Chennai,Lucknow,753,India Post,B2C,Standard,Road,Normal,27.37,72,Fog,Medium,12,0,0,0.0
Kolkata,Pune,1648,DTDC,B2B,Standard,Air,Normal,3.88,96,Fog,Medium,8,0,1,5.28
Mumbai,Ahmedabad,695,India Post,B2B,Standard,Air,Normal,14.75,72,Rain,Medium,7,0,1,3.93
Lucknow,Hyderabad,817,DTDC,B2C,Express,Road,Normal,28.82,24,Storm,Medium,12,0,1,20.8
Mumbai,Bangalore,133,Delhivery,B2B,Standard,Air,Normal,16.06,72,Fog,Medium,1,0,1,4.03
Mumbai,Ahmedabad,1751,India Post,B2C,Same Day,Air,High,0.88,8,Rain,High,2,0,0,0.0
Delhi,Bangalore,855,Ecom Express,B2B,Same Day,Road,Normal,15.93,12,Fog,Jam (Gridlock),4,0,1,18.0
Chennai,Bangalore,823,Ecom Express,B2B,Express,Road,High,39.28,36,Clear,High,12,0,0,0.0
Delhi,Hyderabad,596,India Post,B2B,Same Day,Road,High,39.42,12,Clear,Medium,11,1,0,0.0
Ahmedabad,Jaipur,427,Delhivery,B2B,Standard,Air,Normal,26.96,96,Rain,Low,7,0,0,0.0
Hyderabad,Ahmedabad,2093,Blue Dart,B2C,Express,Air,Normal,17.66,36,Heavy Rain (Monsoon),Medium,7,0,1,16.82
Mumbai,Bangalore,1260,Ecom Express,B2C,Express,Air,Normal,3.08,36,Heavy Rain (Monsoon),High,9,0,0,0.0
